,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
5082,0x0a422509f042f9998476211918215345a64ecbb5,15,0.000608192218064112,0.02093649797688431,0.003813502315812341,1,0.000829022864459199,0.02228019007767286,0.011554606471066028
5083,0x53b57b9730ef0390d3e815d79eacf86eaf6c15a0,3,0.000262944861080642,0.03332202994096756,0.0121916582673494,5,0.00020126,0.09484186,0.01831690235100733
5084,0x6d58c3eef3af67080312e308c2be9c71e2a9c91a,3,0.015,0.02,0.016666666666666666,2,0.02255700538475896,0.022630491907305966,0.02259374864603246
5085,0xab075d7dde9c7b0e23d8def21342c6beb20e22c2,1,0.00661063,0.00661063,0.00661063,0,0.0,0.0,0.0
5086,0xd931e888869b717c26b160dbcb86943d2a555839,4,0.003,0.005,0.0045000000000000005,7,0.004084949119448725,0.041,0.01571175035377219
5087,0x0d0e0a5f21a3665b0dfe91f9b9c9f8b8b7655748,0,0.0,0.0,0.0,1,0.0309726,0.0309726,0.0309726
5088,0xb816aa2162c6baf8ebc01af4d0aa55fae1d7f28f,4,0.1,0.31701680030649154,0.21874307000052623,9,0.0301129913521844,0.6435006,0.2501665398361766
5089,0x2244c44408e9c1db9bc54ea6cec597412a4e750c,4,0.018328,4.712818,1.022829923076923,9,0.1495,2.9995,0.8871093259999999
5090,0xc062163342180987a8c951dc71e46b94eb9ea020,1,0.23408382618597567,6.85,4.310423267284304,6,5.847185975666e-06,11.3530051,4.875972625312282
5091,0xe8a25854bb1aa087a75b4c0dddbf985efd66f8a5,0,0.0,0.0,0.0,1,0.003084964074329107,0.004,0.0035424820371645536
5092,0x3094d26646b0f249eca45de346ef4d99ff2315c6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
